order_id,customer_id,product_id,order_date,quantity,total_amount
O05593,C00484,P0492,2023-01-18,3,363.21
O05594,C01477,P0263,2023-07-23,3,1113.57
O05595,C00477,P0289,2023-07-20,4,7120.76
O05596,C01341,P0007,2023-05-11,1,1954.02
O05597,C00169,P0265,2024-05-12,4,4864.56
O05598,C01565,P0379,2024-12-14,2,2057.28
O05599,C00598,P0046,2023-08-07,2,1837.08
O05600,C00566,P0264,2023-08-12,5,5152.2
O05601,C01166,P0376,2024-01-16,2,3721.68
O05602,C01266,P0195,2023-02-24,3,2811.54
O05603,C01397,P0166,2023-07-02,1,62.19
O05604,C01190,P0069,2023-11-11,5,5826.15
O05605,C00546,P0008,2024-01-09,1,1251.26
O05606,C01255,P0144,2023-06-03,3,2309.79
O05607,C00367,P0131,2023-10-11,2,604.44
O05608,C01080,P0052,2023-07-21,2,2380.56
O05609,C00197,P0304,2023-02-18,5,5198.4
O05610,C00864,P0192,2024-01-04,1,942.81
O05611,C00823,P0427,2023-08-10,5,9839.2
O05612,C01356,P0477,2023-12-03,4,3670.68
O05613,C00632,P0269,2024-01-14,5,5963.4
O05614,C00135,P0154,2024-09-23,3,3267.84
O05615,C00286,P0114,2023-06-28,4,4713.44
O05616,C00892,P0242,2023-02-11,2,825.18
O05617,C00528,P0014,2024-12-03,1,32.2
O05618,C00571,P0391,2024-03-22,1,1392.3
O05619,C01149,P0293,2023-04-12,4,430.72
O05620,C01139,P0187,2023-03-22,5,194.4
O05621,C01075,P0027,2023-07-08,4,3759.6
O05622,C01670,P0189,2023-02-02,5,3205.4
O05623,C00577,P0066,2023-05-30,4,4494.12
O05624,C00404,P0434,2024-12-26,4,6757.8
O05625,C00267,P0008,2024-03-27,2,2502.52
O05626,C01033,P0400,2024-03-11,2,1670.44
O05627,C01367,P0180,2023-01-06,3,424.11
O05628,C01489,P0214,2024-10-23,2,3451.62
O05629,C00893,P0057,2024-07-01,1,1000.36
O05630,C00612,P0117,2024-04-01,5,3327.45
O05631,C00830,P0045,2023-03-07,1,622.31
O05632,C00054,P0457,2024-10-30,2,3462.46
O05633,C00693,P0201,2024-08-07,5,7866.85
O05634,C00510,P0084,2024-08-22,1,866.09
O05635,C01260,P0397,2024-04-18,5,9386.2
O05636,C01700,P0394,2023-11-19,3,2779.71
O05637,C01241,P0322,2024-04-22,4,6927.52
O05638,C01627,P0203,2023-06-02,4,4066.28
O05639,C01200,P0365,2024-11-12,1,1542.85
O05640,C00088,P0079,2023-06-11,2,1560.9
O05641,C01476,P0070,2024-01-10,2,3178.72
O05642,C00278,P0278,2023-08-17,1,414.78
O05643,C00976,P0467,2024-08-11,3,47.73
O05644,C01012,P0360,2023-05-26,5,877.65
O05645,C01524,P0190,2024-10-23,3,2058.12
O05646,C01328,P0464,2024-12-04,3,1915.89
O05647,C00880,P0186,2023-01-24,3,693.09
O05648,C00100,P0080,2024-10-21,5,7998.4
O05649,C00878,P0094,2024-11-03,3,146.13
O05650,C00044,P0377,2024-12-31,4,5195.48
O05651,C01734,P0415,2023-01-12,5,9109.55
O05652,C01729,P0246,2024-01-27,3,4348.71
O05653,C00410,P0105,2023-02-01,2,2400.74
O05654,C00594,P0319,2023-03-31,4,5979.12
O05655,C01286,P0234,2024-12-04,3,3694.65
O05656,C00424,P0400,2024-02-21,3,2505.66
O05657,C00971,P0002,2023-10-29,1,587.13
O05658,C01044,P0493,2024-05-23,1,295.7
O05659,C01750,P0321,2024-06-07,3,4893.78
O05660,C00379,P0216,2023-08-15,4,6104.12
O05661,C01927,P0269,2023-03-30,4,4770.72
O05662,C00883,P0213,2024-06-04,5,7641.05
O05663,C01709,P0099,2024-12-18,4,4442.8
O05664,C01047,P0047,2024-02-28,5,1287.55
O05665,C01010,P0030,2023-01-18,2,2324.76
O05666,C00683,P0477,2024-01-10,4,3670.68
O05667,C00392,P0416,2023-08-29,4,1710.0
O05668,C01643,P0448,2023-05-19,3,3794.64
O05669,C01589,P0272,2023-05-30,3,4416.87
O05670,C00139,P0250,2024-11-08,1,710.82
O05671,C00966,P0246,2023-09-12,4,5798.28
O05672,C01419,P0115,2023-07-18,1,1504.01
O05673,C00861,P0051,2024-11-07,2,2588.66
O05674,C00455,P0364,2024-11-27,5,4651.7
O05675,C01830,P0348,2023-08-08,4,3835.0
O05676,C00932,P0497,2023-10-29,4,3722.36
O05677,C00076,P0247,2023-05-05,1,825.1
O05678,C01476,P0477,2023-02-28,1,917.67
O05679,C01684,P0001,2024-09-30,4,7474.16
O05680,C01822,P0400,2023-01-02,1,835.22
O05681,C01267,P0268,2023-01-15,4,2525.16
O05682,C01150,P0194,2023-09-01,5,9073.7
O05683,C00868,P0184,2023-10-03,1,1003.71
O05684,C01623,P0383,2024-06-12,5,904.55
O05685,C00421,P0460,2023-07-23,1,1327.98
O05686,C00995,P0327,2023-07-04,5,4715.0
O05687,C00957,P0365,2024-08-05,3,4628.55
O05688,C00454,P0358,2024-11-16,5,5875.9
O05689,C00667,P0097,2024-09-08,1,627.41
O05690,C00729,P0288,2023-03-14,2,2972.04
O05691,C00338,P0216,2024-01-29,3,4578.09
O05692,C00315,P0272,2024-06-24,5,7361.45
O05693,C00312,P0341,2023-11-24,3,4001.52
O05694,C00105,P0276,2023-04-25,1,1155.12
O05695,C00804,P0406,2024-04-11,2,1169.48
O05696,C00823,P0147,2024-10-22,5,432.65
O05697,C01651,P0316,2023-05-19,2,1211.36
O05698,C01677,P0182,2024-02-10,2,3322.44
O05699,C01694,P0142,2024-09-10,4,4326.36
O05700,C01782,P0126,2023-08-03,3,4293.36
O05701,C01567,P0054,2023-03-08,5,6731.3
O05702,C01418,P0229,2024-01-27,5,6997.15
O05703,C00464,P0425,2024-08-23,1,1822.03
O05704,C00249,P0191,2024-04-28,1,112.38
O05705,C01947,P0176,2024-07-15,1,824.82
O05706,C00101,P0432,2023-06-03,5,6435.4
O05707,C00218,P0372,2023-05-25,4,4968.44
O05708,C00201,P0091,2023-09-21,1,1683.02
O05709,C00892,P0003,2023-08-20,3,4797.72
O05710,C01569,P0218,2023-06-06,4,830.68
O05711,C01999,P0093,2023-02-22,3,2247.99
O05712,C01092,P0424,2024-08-25,5,5708.9
O05713,C00381,P0441,2023-06-25,3,3902.13
O05714,C00950,P0068,2024-10-12,5,8168.2
O05715,C01110,P0101,2024-10-14,4,4425.28
O05716,C00002,P0009,2024-09-07,4,4988.6
O05717,C00305,P0434,2024-10-14,4,6757.8
O05718,C00245,P0186,2024-05-21,3,693.09
O05719,C01964,P0498,2024-07-21,2,3981.16
O05720,C01616,P0183,2024-11-28,5,3810.75
O05721,C01480,P0045,2023-04-23,1,622.31
O05722,C01591,P0097,2024-11-17,5,3137.05
O05723,C01408,P0159,2023-12-05,2,1348.58
O05724,C00176,P0094,2023-05-14,4,194.84
O05725,C01500,P0096,2024-10-25,5,5392.1
O05726,C00713,P0094,2023-09-15,3,146.13
O05727,C00920,P0117,2023-02-02,4,2661.96
O05728,C00912,P0055,2023-06-26,5,4626.95
O05729,C00677,P0376,2024-05-14,4,7443.36
O05730,C01654,P0319,2023-02-15,4,5979.12
O05731,C00913,P0051,2023-09-29,2,2588.66
O05732,C01576,P0146,2024-12-11,5,8816.0
O05733,C00338,P0328,2024-09-02,4,7713.52
O05734,C01753,P0235,2024-05-03,5,6489.0
O05735,C01636,P0489,2023-12-25,2,3846.88
O05736,C00146,P0082,2024-05-20,5,9662.55
O05737,C01840,P0421,2023-07-15,1,1520.45
O05738,C01277,P0489,2023-02-02,3,5770.32
O05739,C00089,P0401,2023-07-18,2,785.14
O05740,C00821,P0111,2023-04-28,2,2276.9
O05741,C00997,P0346,2024-07-22,2,168.18
O05742,C00713,P0321,2023-05-10,1,1631.26
O05743,C01520,P0206,2023-03-17,2,750.98
O05744,C01995,P0407,2024-07-11,4,2338.84
O05745,C01018,P0213,2023-08-21,4,6112.84
O05746,C00012,P0290,2023-11-29,4,3677.12
O05747,C00641,P0134,2024-09-11,4,6500.68
O05748,C01276,P0483,2024-02-13,4,3508.72
O05749,C00103,P0404,2024-06-04,5,4835.9
O05750,C00654,P0315,2023-10-15,1,1703.11
O05751,C01122,P0297,2023-09-20,2,1719.28
O05752,C01791,P0386,2024-05-12,1,1294.16
O05753,C00446,P0207,2023-02-06,2,460.82
O05754,C00595,P0131,2024-03-24,4,1208.88
O05755,C01576,P0332,2024-09-09,2,2738.66
O05756,C01680,P0458,2023-09-15,3,1887.72
O05757,C01882,P0190,2024-12-27,4,2744.16
O05758,C01931,P0462,2023-09-06,5,9546.8
O05759,C01379,P0154,2023-05-09,1,1089.28
O05760,C01528,P0472,2023-05-25,4,5639.76
O05761,C01259,P0023,2024-07-29,3,4685.34
O05762,C00779,P0207,2023-04-16,3,691.23
O05763,C00067,P0457,2024-01-19,4,6924.92
O05764,C00506,P0012,2023-02-18,1,624.61
O05765,C01491,P0347,2023-09-10,1,452.69
O05766,C00764,P0344,2024-04-14,3,3356.58
O05767,C00454,P0433,2023-04-19,5,5618.3
O05768,C00539,P0249,2024-11-20,5,7682.7
O05769,C00534,P0405,2024-04-13,4,4901.28
O05770,C01883,P0283,2023-08-19,4,1897.96
O05771,C00374,P0291,2023-03-30,2,1781.8
O05772,C01416,P0354,2023-03-01,3,869.01
O05773,C00998,P0171,2024-01-08,3,4671.27
O05774,C00817,P0184,2023-04-10,3,3011.13
O05775,C00945,P0374,2024-11-16,3,5028.96
O05776,C01644,P0045,2023-10-20,5,3111.55
O05777,C00272,P0495,2024-07-02,2,1123.98
O05778,C01966,P0485,2024-01-08,5,2676.55
O05779,C00996,P0167,2023-08-30,4,6664.92
O05780,C00694,P0176,2024-03-23,5,4124.1
O05781,C01976,P0137,2023-10-08,2,3138.38
O05782,C00395,P0412,2024-11-06,3,387.75
O05783,C00106,P0197,2024-04-07,5,7824.2
O05784,C00685,P0183,2024-08-07,1,762.15
O05785,C00085,P0499,2023-07-02,2,3548.32
O05786,C01177,P0052,2023-07-13,1,1190.28
O05787,C01833,P0193,2024-06-18,4,4953.24
O05788,C00680,P0366,2023-12-05,4,4035.4
O05789,C01582,P0273,2024-02-11,1,146.58
O05790,C00021,P0119,2024-09-03,1,60.42
O05791,C01210,P0122,2023-07-18,3,1617.48
O05792,C01942,P0072,2024-09-06,1,1198.32
O05793,C00490,P0225,2023-05-24,1,551.26
O05794,C01850,P0179,2024-07-08,5,9750.2
O05795,C01821,P0490,2023-02-10,2,3437.44
O05796,C00221,P0285,2024-01-22,4,4493.6
O05797,C00214,P0374,2024-03-07,2,3352.64
O05798,C01671,P0454,2024-04-24,1,324.49
O05799,C01838,P0352,2023-06-09,2,2453.82
O05800,C01769,P0270,2023-05-12,5,3058.55
O05801,C00732,P0225,2023-02-04,1,551.26
O05802,C00417,P0223,2024-03-22,1,1292.39
O05803,C00473,P0240,2024-02-01,2,3297.86
O05804,C01735,P0194,2024-08-21,2,3629.48
O05805,C00731,P0066,2024-12-09,5,5617.65
O05806,C00015,P0312,2023-09-01,5,7504.85
O05807,C01572,P0139,2024-10-20,3,1197.09
O05808,C01734,P0269,2024-12-30,5,5963.4
O05809,C01997,P0272,2023-03-02,4,5889.16
O05810,C00915,P0215,2024-05-21,3,5035.35
O05811,C00311,P0457,2023-10-28,5,8656.15
O05812,C01373,P0231,2023-05-05,1,781.81
O05813,C01584,P0222,2024-05-14,3,2931.99
O05814,C01818,P0218,2024-07-31,4,830.68
O05815,C00790,P0500,2024-08-12,4,1289.6
O05816,C01772,P0281,2024-06-29,5,942.75
O05817,C01477,P0294,2024-09-29,3,3163.95
O05818,C00240,P0483,2024-03-25,1,877.18
O05819,C00929,P0222,2023-11-02,4,3909.32
O05820,C01484,P0048,2024-03-20,5,3263.4
O05821,C01456,P0274,2023-08-04,3,3385.5
O05822,C00482,P0381,2024-11-20,2,2407.92
O05823,C01536,P0391,2023-12-06,5,6961.5
O05824,C01869,P0399,2024-06-15,4,4542.24
O05825,C01977,P0266,2023-06-23,4,1297.48
O05826,C01859,P0161,2024-06-04,3,2719.8
O05827,C01372,P0062,2023-05-21,1,912.72
O05828,C01104,P0194,2023-05-27,3,5444.22
O05829,C00054,P0488,2023-10-15,3,3950.01
O05830,C00808,P0282,2023-07-11,4,278.36
O05831,C01327,P0325,2023-08-09,5,6806.4
O05832,C00682,P0261,2023-02-09,5,1018.9
O05833,C01939,P0024,2024-05-15,3,4266.21
O05834,C01598,P0410,2024-02-12,2,746.92
O05835,C01412,P0293,2023-11-03,3,323.04
O05836,C01845,P0180,2024-04-08,1,141.37
O05837,C00821,P0199,2023-04-26,3,4105.53
O05838,C01152,P0300,2024-12-18,2,3483.06
O05839,C00564,P0066,2024-10-01,5,5617.65
O05840,C01089,P0366,2023-04-13,5,5044.25
O05841,C00020,P0161,2023-06-25,1,906.6
O05842,C01175,P0100,2023-11-07,5,3969.05
O05843,C00391,P0061,2023-07-09,5,8050.75
O05844,C00844,P0323,2024-10-17,5,6244.05
O05845,C00582,P0366,2023-03-07,1,1008.85
O05846,C01832,P0333,2024-02-03,1,1892.24
O05847,C00218,P0263,2024-10-03,5,1855.95
O05848,C01422,P0207,2024-04-28,2,460.82
O05849,C01207,P0093,2024-12-06,3,2247.99
O05850,C01551,P0084,2024-06-02,3,2598.27
O05851,C00834,P0173,2023-01-17,2,1861.56
O05852,C01684,P0216,2023-03-29,1,1526.03
O05853,C00227,P0310,2023-10-09,1,704.08
O05854,C00558,P0054,2023-03-10,3,4038.78
O05855,C00416,P0402,2024-10-16,5,237.3
O05856,C01163,P0485,2024-01-22,3,1605.93
O05857,C00789,P0203,2023-08-16,4,4066.28
O05858,C01490,P0019,2023-05-29,5,1152.8
O05859,C00117,P0141,2023-04-28,3,3119.13
O05860,C01495,P0391,2024-07-26,3,4176.9
O05861,C00798,P0032,2023-05-09,4,5780.84
O05862,C00181,P0303,2024-05-18,2,2104.96
O05863,C01747,P0307,2024-10-21,5,9617.2
O05864,C01965,P0440,2023-04-05,4,7933.0
O05865,C01488,P0205,2024-03-23,3,1436.46
O05866,C01084,P0272,2023-12-24,2,2944.58
O05867,C00432,P0030,2023-10-29,4,4649.52
O05868,C01990,P0351,2023-02-08,2,781.28
O05869,C01745,P0047,2024-05-18,4,1030.04
O05870,C00267,P0232,2023-02-05,3,2688.21
O05871,C00254,P0065,2023-06-04,3,4416.72
O05872,C00274,P0279,2023-08-12,4,6476.96
O05873,C01058,P0267,2023-05-27,4,7091.32
O05874,C00344,P0278,2023-05-31,4,1659.12
O05875,C00693,P0159,2023-10-09,3,2022.87
O05876,C01938,P0155,2023-11-03,4,49.4
O05877,C01957,P0281,2023-01-11,4,754.2
O05878,C00943,P0062,2024-05-26,1,912.72
O05879,C01996,P0087,2023-12-05,1,273.89
O05880,C00015,P0460,2024-07-27,3,3983.94
O05881,C01065,P0428,2023-07-06,2,3164.38
O05882,C00980,P0274,2023-01-17,4,4514.0
O05883,C01049,P0421,2024-07-28,2,3040.9
O05884,C00946,P0426,2024-12-14,1,1956.82
O05885,C00072,P0262,2023-01-10,1,885.15
O05886,C00687,P0103,2023-04-12,4,1946.52
O05887,C01452,P0303,2024-05-15,1,1052.48
O05888,C00240,P0470,2023-03-17,2,1299.32
O05889,C01288,P0222,2023-05-23,5,4886.65
O05890,C00270,P0246,2024-02-06,1,1449.57
O05891,C00573,P0484,2024-06-16,4,5590.28
O05892,C00721,P0035,2023-10-22,1,579.76
O05893,C00440,P0021,2024-02-28,5,1809.45
O05894,C01795,P0415,2024-09-30,4,7287.64
O05895,C00941,P0133,2023-10-29,1,215.63
O05896,C00087,P0421,2024-07-13,1,1520.45
O05897,C00982,P0408,2023-12-12,3,3502.44
O05898,C01857,P0298,2023-08-19,1,1571.12
O05899,C00028,P0039,2023-07-13,5,6395.6
O05900,C01984,P0486,2024-05-30,4,1261.0
O05901,C00603,P0274,2023-12-23,5,5642.5
O05902,C00045,P0346,2023-05-16,3,252.27
O05903,C00344,P0215,2024-07-16,5,8392.25
O05904,C00657,P0447,2023-09-29,3,2747.31
O05905,C00160,P0016,2024-06-18,2,3188.16
O05906,C01557,P0411,2023-08-04,1,873.95
O05907,C00069,P0151,2024-11-23,5,192.15
O05908,C00809,P0443,2024-07-03,3,2055.21
O05909,C00846,P0369,2024-09-04,5,9773.85
O05910,C01251,P0341,2023-09-03,4,5335.36
O05911,C01149,P0496,2024-06-17,1,137.62
O05912,C00291,P0494,2024-04-02,2,3827.66
O05913,C00424,P0128,2024-09-27,4,7740.8
O05914,C00598,P0163,2024-03-19,2,2614.28
O05915,C00111,P0144,2023-04-08,4,3079.72
O05916,C00445,P0223,2023-11-19,3,3877.17
O05917,C01806,P0131,2024-09-19,5,1511.1
O05918,C00269,P0424,2024-08-27,2,2283.56
O05919,C01223,P0437,2024-04-22,3,1396.2
O05920,C00597,P0079,2024-02-24,1,780.45
O05921,C00419,P0301,2024-02-14,4,4021.88
O05922,C01290,P0198,2024-10-08,3,1885.41
O05923,C00468,P0001,2023-05-31,1,1868.54
O05924,C01951,P0428,2023-05-26,4,6328.76
O05925,C01691,P0089,2023-04-14,2,1222.62
O05926,C01576,P0457,2024-04-07,1,1731.23
O05927,C01225,P0038,2024-05-15,4,4627.96
O05928,C01950,P0442,2023-10-22,1,1811.22
O05929,C01314,P0447,2023-03-08,3,2747.31
O05930,C01584,P0197,2023-09-29,1,1564.84
O05931,C01440,P0291,2023-03-12,1,890.9
O05932,C01323,P0470,2023-09-01,1,649.66
O05933,C01230,P0101,2023-04-16,3,3318.96
O05934,C00614,P0460,2024-05-04,3,3983.94
O05935,C01232,P0016,2023-01-02,3,4782.24
O05936,C01820,P0332,2024-03-05,1,1369.33
O05937,C00005,P0255,2023-09-08,5,772.0
O05938,C01253,P0136,2024-04-27,1,48.0
O05939,C00560,P0104,2024-09-24,5,4303.2
O05940,C01105,P0022,2024-10-06,1,73.82
O05941,C01245,P0274,2023-07-03,1,1128.5
O05942,C00206,P0330,2023-07-25,1,1241.75
O05943,C00972,P0207,2023-05-17,4,921.64
O05944,C01722,P0424,2024-01-22,5,5708.9
O05945,C01769,P0464,2023-01-27,4,2554.52
O05946,C00327,P0273,2023-07-24,5,732.9
O05947,C00550,P0140,2023-04-26,2,232.72
O05948,C01326,P0341,2023-10-19,4,5335.36
O05949,C00111,P0117,2023-04-11,5,3327.45
O05950,C00574,P0188,2024-07-05,2,3165.14
O05951,C00093,P0486,2024-02-24,4,1261.0
O05952,C01415,P0500,2023-05-13,5,1612.0
O05953,C01968,P0462,2024-11-04,5,9546.8
O05954,C01334,P0273,2024-09-30,4,586.32
O05955,C01886,P0342,2023-05-28,2,251.94
O05956,C00726,P0076,2024-08-27,4,3450.92
O05957,C01316,P0469,2024-08-07,2,197.2
O05958,C00869,P0380,2024-04-15,5,8606.05
O05959,C00851,P0459,2024-10-01,3,3625.86
O05960,C01770,P0148,2023-03-26,3,1307.58
O05961,C01754,P0342,2024-03-13,3,377.91
O05962,C01649,P0487,2024-03-29,4,6667.76
O05963,C00879,P0369,2024-02-11,3,5864.31
O05964,C00871,P0197,2023-08-09,2,3129.68
O05965,C00739,P0233,2023-10-18,5,4506.4
O05966,C01438,P0189,2024-05-29,4,2564.32
O05967,C01610,P0304,2023-10-19,4,4158.72
O05968,C01300,P0091,2023-05-05,2,3366.04
O05969,C01355,P0371,2023-01-29,3,4439.82
O05970,C01178,P0413,2023-02-15,2,684.14
O05971,C00734,P0265,2023-10-03,4,4864.56
O05972,C00228,P0278,2024-05-17,1,414.78
O05973,C01109,P0266,2024-06-20,4,1297.48
O05974,C01892,P0344,2024-11-15,2,2237.72
O05975,C01452,P0239,2023-06-02,2,3225.16
O05976,C01449,P0132,2023-01-13,4,4776.88
O05977,C00531,P0149,2024-12-19,4,3174.44
O05978,C00561,P0338,2024-07-12,1,1844.1
O05979,C01584,P0184,2023-08-29,5,5018.55
O05980,C01092,P0250,2024-05-04,3,2132.46
O05981,C00174,P0419,2024-01-16,2,1259.42
O05982,C00084,P0470,2024-10-07,4,2598.64
O05983,C00525,P0067,2023-06-08,2,289.44
O05984,C01715,P0255,2024-05-01,2,308.8
O05985,C01745,P0498,2023-02-16,1,1990.58
O05986,C01960,P0405,2024-03-05,1,1225.32
O05987,C00901,P0052,2024-08-12,1,1190.28
O05988,C00611,P0073,2023-06-16,1,586.19
O05989,C00805,P0143,2023-04-28,3,4647.45
O05990,C00084,P0178,2024-03-23,4,2974.6
O05991,C00036,P0477,2023-07-10,5,4588.35
O05992,C01209,P0349,2024-10-24,1,1059.73
O05993,C01106,P0330,2023-07-24,4,4967.0
O05994,C01389,P0452,2024-10-10,4,5849.64
O05995,C01232,P0238,2024-10-02,2,2717.98
O05996,C00462,P0143,2023-01-30,3,4647.45
O05997,C01100,P0185,2024-02-28,3,4785.51
O05998,C00748,P0046,2023-08-14,4,3674.16
O05999,C01389,P0223,2024-05-23,1,1292.39
O06000,C00048,P0141,2023-03-16,5,5198.55
O06001,C00249,P0390,2024-02-12,2,1735.14
O06002,C01976,P0217,2023-02-19,5,7301.1
O06003,C01571,P0482,2023-03-29,3,5027.58
O06004,C00636,P0308,2023-10-16,2,374.7
O06005,C00967,P0023,2024-08-31,2,3123.56
O06006,C00558,P0252,2023-05-29,2,3914.76
O06007,C00647,P0216,2024-07-31,5,7630.15
O06008,C01459,P0261,2024-08-29,3,611.34
O06009,C00266,P0284,2024-11-25,2,704.52
O06010,C01545,P0236,2024-08-19,4,3806.96
O06011,C00230,P0322,2024-09-11,1,1731.88
O06012,C00509,P0255,2024-05-15,4,617.6
O06013,C01530,P0168,2024-03-02,5,5033.15
O06014,C00213,P0128,2024-11-15,2,3870.4
O06015,C00841,P0399,2023-03-09,5,5677.8
O06016,C00682,P0338,2024-10-03,3,5532.3
O06017,C00575,P0232,2024-02-05,1,896.07
O06018,C00275,P0282,2023-04-06,1,69.59
O06019,C00785,P0267,2024-04-16,4,7091.32
O06020,C00322,P0188,2023-04-25,5,7912.85
O06021,C01046,P0039,2023-10-03,1,1279.12
O06022,C00069,P0073,2023-07-01,2,1172.38
O06023,C00057,P0160,2023-04-10,5,7712.3
O06024,C00696,P0271,2024-07-06,4,5450.96
O06025,C00803,P0392,2023-09-27,2,1785.94
O06026,C01984,P0386,2023-06-24,3,3882.48
O06027,C00299,P0370,2024-10-20,3,3000.0
O06028,C01035,P0375,2023-09-04,4,1649.2
O06029,C00548,P0196,2024-07-27,4,4636.6
O06030,C00635,P0456,2024-11-10,3,5714.61
O06031,C01227,P0398,2023-12-14,1,1825.42
O06032,C00815,P0429,2024-11-13,1,1734.0
O06033,C01882,P0020,2024-03-20,4,6414.0
O06034,C01776,P0342,2023-12-10,3,377.91
O06035,C01007,P0306,2023-12-24,3,421.5
O06036,C00966,P0281,2024-02-13,1,188.55
O06037,C01761,P0210,2023-09-26,4,3454.84
O06038,C00136,P0467,2023-09-19,3,47.73
O06039,C00330,P0106,2023-06-10,4,4402.04
O06040,C01695,P0077,2023-09-27,3,999.48
O06041,C01607,P0084,2023-07-01,5,4330.45
O06042,C01212,P0067,2023-04-09,1,144.72
O06043,C01050,P0065,2023-10-02,2,2944.48
O06044,C00836,P0019,2024-03-17,1,230.56
O06045,C01656,P0480,2023-10-28,1,492.92
O06046,C00896,P0438,2024-09-25,1,1309.15
O06047,C00031,P0496,2024-06-12,1,137.62
O06048,C01231,P0418,2023-09-30,2,3688.72
O06049,C00209,P0342,2024-07-16,3,377.91
O06050,C00654,P0287,2024-10-16,2,2168.8
O06051,C01236,P0010,2024-04-11,5,4877.65
O06052,C00449,P0195,2024-05-26,1,937.18
O06053,C01686,P0293,2023-05-24,3,323.04
O06054,C00979,P0296,2024-07-08,4,6954.6
O06055,C01951,P0204,2023-09-02,3,5203.8
O06056,C00753,P0236,2024-06-03,2,1903.48
O06057,C00989,P0195,2023-01-15,2,1874.36
O06058,C01355,P0082,2024-05-29,1,1932.51
O06059,C01001,P0369,2023-07-24,1,1954.77
O06060,C01272,P0014,2023-03-08,3,96.6
O06061,C00189,P0244,2023-07-15,1,1843.58
O06062,C00783,P0308,2024-02-26,4,749.4
O06063,C02000,P0416,2023-04-15,5,2137.5
O06064,C00731,P0494,2023-01-31,4,7655.32
O06065,C00685,P0364,2024-03-04,2,1860.68
O06066,C01469,P0171,2023-12-08,3,4671.27
O06067,C01475,P0297,2023-01-05,1,859.64
O06068,C01294,P0066,2024-11-13,3,3370.59
O06069,C00665,P0409,2024-05-22,1,890.11
O06070,C00225,P0244,2023-07-15,4,7374.32
O06071,C00666,P0004,2023-03-01,4,2606.84
O06072,C01694,P0129,2024-10-19,2,1527.98
O06073,C01693,P0461,2023-05-29,1,1367.65
O06074,C01662,P0346,2024-07-04,4,336.36
O06075,C00865,P0320,2024-10-27,4,1965.72
O06076,C00643,P0269,2024-08-23,3,3578.04
O06077,C00931,P0076,2023-11-11,5,4313.65
O06078,C01946,P0466,2024-06-21,2,2610.68
O06079,C01003,P0262,2023-07-23,5,4425.75
O06080,C00495,P0068,2023-06-20,5,8168.2
O06081,C00923,P0028,2023-07-19,1,1682.91
O06082,C00802,P0367,2024-05-29,3,2330.37
O06083,C00688,P0338,2024-02-14,3,5532.3
O06084,C00210,P0432,2023-12-10,2,2574.16
O06085,C00095,P0232,2023-01-06,4,3584.28
O06086,C00648,P0114,2023-02-22,5,5891.8
O06087,C00216,P0284,2023-04-01,4,1409.04
O06088,C00872,P0224,2024-03-24,3,3459.51
O06089,C00933,P0179,2024-06-13,5,9750.2
O06090,C00649,P0195,2024-07-12,1,937.18
O06091,C01015,P0083,2023-02-25,2,3038.1
O06092,C01929,P0221,2024-10-23,5,6026.85
O06093,C01299,P0493,2023-05-14,3,887.1
O06094,C00745,P0257,2024-04-07,3,2834.67
O06095,C00638,P0196,2023-07-09,2,2318.3
O06096,C00699,P0442,2023-02-08,3,5433.66
O06097,C00173,P0320,2023-04-29,4,1965.72
O06098,C00357,P0179,2023-11-17,5,9750.2
O06099,C00304,P0045,2023-07-24,1,622.31
O06100,C00794,P0375,2023-08-19,1,412.3
O06101,C01445,P0268,2023-02-15,2,1262.58
O06102,C01618,P0151,2023-03-21,2,76.86
O06103,C00971,P0328,2024-06-24,4,7713.52
O06104,C00178,P0422,2023-09-23,4,738.76
O06105,C01989,P0136,2023-07-23,5,240.0
O06106,C00652,P0266,2023-08-18,4,1297.48
O06107,C01404,P0162,2023-02-01,3,1253.01
O06108,C00035,P0238,2024-03-05,3,4076.97
O06109,C00254,P0092,2024-04-16,2,3262.42
O06110,C01480,P0473,2023-02-02,1,1878.18
O06111,C00116,P0109,2024-12-02,2,3782.4
O06112,C00862,P0138,2024-08-30,3,1358.43
O06113,C01926,P0441,2024-02-29,4,5202.84
O06114,C01862,P0097,2023-02-21,1,627.41
O06115,C01592,P0262,2024-04-02,5,4425.75
O06116,C00423,P0257,2023-11-07,4,3779.56
O06117,C00425,P0121,2023-09-21,1,1959.23
O06118,C01574,P0230,2023-05-22,3,3490.92
O06119,C00220,P0446,2024-05-02,4,4067.32
O06120,C00261,P0038,2023-01-25,4,4627.96
O06121,C00348,P0121,2024-12-17,4,7836.92
O06122,C01746,P0027,2024-09-16,1,939.9
O06123,C01087,P0262,2024-09-23,5,4425.75
O06124,C01450,P0447,2024-12-25,2,1831.54
O06125,C00874,P0499,2023-08-27,2,3548.32
O06126,C00200,P0263,2023-07-05,4,1484.76
O06127,C01330,P0376,2024-02-26,4,7443.36
O06128,C00029,P0207,2023-05-19,1,230.41
O06129,C00106,P0186,2023-02-16,1,231.03
O06130,C00503,P0414,2024-03-24,5,7284.5
O06131,C01108,P0493,2024-04-23,1,295.7
O06132,C01384,P0404,2023-08-28,5,4835.9
O06133,C01987,P0324,2023-03-04,5,9099.8
O06134,C00259,P0179,2023-09-30,2,3900.08
